experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_cswl,condition_cswl,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,key_pressed,is_correct,rt,chance_level,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment,stimuli_set_pp,block_pp
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,15,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,2.117667691,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,16,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,2,0,6.551536344,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,17,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,2,1,4.800941049,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,18,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,1.500636797,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,19,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,4,0,3.067709728,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,20,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,7.98467315,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,21,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,3,1,2.851020838,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,22,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,4.318338938,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,23,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,1,1,1.484152824,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,24,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,2,1,1.884234666,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,25,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,1,1,4.717963822,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,test cswl,26,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,1,2.66717896,0.25,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,281,19,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4.751303492,NA,237,18,male,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,3.017774053,NA,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,1.784143653,NA,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,3,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,2,0,2.116957553,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,4,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,4,0,1.917384791,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,5,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,3.801132756,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,6,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,2.617524065,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,7,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,2,0,2.067892153,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,8,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,0,10.4357441,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,9,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,3,0,3.267611284,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,10,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,1.317386665,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,11,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,1,0,3.100924759,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,12,NA,NA,audio/p1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,3,0,3.934190933,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,13,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,4,0,2.63419901,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,14,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,2.400793518,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,15,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,3,0,5.017392065,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,16,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,1,0,5.968254818,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,17,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,7.184566785,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,18,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,4,0,4.03455342,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,19,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,2,1,1.63416688,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,20,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,3.284091218,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,21,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,3,1,2.884181271,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,22,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,1.550742177,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,23,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,3,1,2.400765851,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,24,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,1,0,20.48748922,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,25,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,2.517726081,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,test cswl,26,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,2.617711489,0.25,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,282,20,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4.251227293,NA,238,21,female,undergraduate,medicine,yes,NA,no,NA,NA,yes,NA,yes,Spanish,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,1.567249333,NA,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,1.184170517,NA,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,3,NA,NA,audio/p6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,1.284191624,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,4,NA,NA,audio/p2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,3,1,1.884256687,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,5,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,1.950737358,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,6,NA,NA,audio/p1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,2,1,1.000364585,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,7,NA,NA,audio/p4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,2,1,1.384017721,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,8,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,3.516531922,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,9,NA,NA,audio/pp1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,2.650762392,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,10,NA,NA,audio/p5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,2.46756782,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,11,NA,NA,audio/pp6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,3,0,1.701337003,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,12,NA,NA,audio/pp6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,1.500672719,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,13,NA,NA,audio/p2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,3,1,2.667462327,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,14,NA,NA,audio/pp2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,3,1,2.001017445,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,15,NA,NA,audio/pp5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,2.466842221,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,16,NA,NA,audio/p3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,4,1,2.051080656,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,17,NA,NA,audio/p4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,1,1,1.367378477,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,18,NA,NA,audio/pp4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,2.334236539,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,19,NA,NA,audio/pp4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,2,1,2.083442106,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,20,NA,NA,audio/pp3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,1,1,1.083887462,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,21,NA,NA,audio/p1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,4,1,1.917521789,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,22,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,3,1,1.500879778,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,23,NA,NA,audio/p5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,3,1,1.86790438,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,24,NA,NA,audio/pp2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,2.350579029,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,25,NA,NA,audio/p6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,1,2.134126048,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,test cswl,26,NA,NA,audio/pp5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,2.050726782,0.25,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,283,26,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2.800937299,NA,239,21,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,12,English,2,14,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,2.000863043,NA,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,1.33419593,NA,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,3,NA,NA,audio/pp3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,3,1,3.301020971,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,284,27,test cswl,4,NA,NA,audio/pp1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,1.717291704,0.25,240,18,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
