experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_ws,block_cswl,condition_cswl,target_audio_ws,distractor_audio_ws,distractor_audio_type_ws,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,freq_pair,key_pressed,is_correct,rt,chance_level,sona_gift_card,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,30,3,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.60629,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,31,3,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.451105,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,32,3,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.295465,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,33,3,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.45337,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,34,1,NA,NA,audio/np1.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.241675,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,35,1,NA,NA,audio/np3.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,1.54274,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,36,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.43133,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,37,1,NA,NA,audio/np3.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,0.96591,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,38,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.362075,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,39,4,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.29959,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,40,4,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.317275,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,41,1,NA,NA,audio/np1.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.26113,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,42,4,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.76576,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,43,4,NA,NA,audio/pp1.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.33534,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,44,4,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,n,0,0.549625,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,45,4,NA,NA,audio/pp3.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.43414,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,46,5,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.35336,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,47,1,NA,NA,audio/np3.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.319555,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,48,5,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.30509,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,49,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.32568,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,50,5,NA,NA,audio/pp3.wav,NA,part_word,NA,NA,NA,NA,NA,NA,n,1,1.303395,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,51,1,NA,NA,audio/np1.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.409765,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,52,5,NA,NA,audio/pp1.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.305095,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,53,5,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.379555,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,54,5,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.30697,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,55,6,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.37395,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,56,1,NA,NA,audio/np3.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,1.31119,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,57,6,NA,NA,audio/pp1.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.36907,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,58,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,1.162075,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,59,6,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.31883,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,60,6,NA,NA,audio/pp3.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.326405,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,61,1,NA,NA,audio/np1.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,1.669615,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,62,6,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,n,0,0.47338,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test ws,63,6,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,n,1,0.488625,0.5,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,2.868555,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,1.95256,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,1.091725,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,1.66777,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,1.202605,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,2.146365,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,self evaluation ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6.89517,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.989965,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,warm up cswl,NA,NA,NA,NA,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,NA,4,1,2.07502,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,warm up cswl,NA,NA,NA,NA,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,NA,2,1,1.620555,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,74,NA,NA,NA,NA,NA,NA,audio/pp5.wav,2,img/05.jpg,img/04.jpg,img/06.jpg,low,3,1,3.3552,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,75,NA,NA,NA,NA,NA,NA,audio/pp2.wav,5,img/02.jpg,img/03.jpg,img/04.jpg,high,3,0,3.450075,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,76,NA,NA,NA,NA,NA,NA,audio/pp1.wav,4,img/01.jpg,img/06.jpg,img/05.jpg,high,1,0,1.885885,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,77,NA,NA,NA,NA,NA,NA,audio/pp4.wav,1,img/03.jpg,img/05.jpg,img/04.jpg,low,2,0,1.704905,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,78,NA,NA,NA,NA,NA,NA,audio/pp2.wav,5,img/01.jpg,img/04.jpg,img/02.jpg,high,2,0,3.16881,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,79,NA,NA,NA,NA,NA,NA,audio/pp3.wav,6,img/01.jpg,img/02.jpg,img/03.jpg,high,3,0,4.245935,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,80,NA,NA,NA,NA,NA,NA,audio/pp6.wav,3,img/02.jpg,img/06.jpg,img/01.jpg,low,4,0,5.037775,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,81,NA,NA,NA,NA,NA,NA,audio/pp5.wav,2,img/03.jpg,img/04.jpg,img/05.jpg,low,2,0,5.58657,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,82,NA,NA,NA,NA,NA,NA,audio/pp6.wav,3,img/01.jpg,img/05.jpg,img/06.jpg,low,2,0,3.368335,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,83,NA,NA,NA,NA,NA,NA,audio/pp1.wav,4,img/02.jpg,img/06.jpg,img/01.jpg,high,2,0,1.67259,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,84,NA,NA,NA,NA,NA,NA,audio/pp4.wav,1,img/05.jpg,img/06.jpg,img/03.jpg,low,1,0,2.35556,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,test cswl,85,NA,NA,NA,NA,NA,NA,audio/pp3.wav,6,img/04.jpg,img/03.jpg,img/02.jpg,high,3,0,1.842765,0.25,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,catch cellphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,2.488195,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,425,2021-02-01_13h05.26.610,catch annotation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,1.90788,NA,NA,38,19,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,no,,NA,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,8.60677,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,2.971575,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,1.73851,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,0,1.479285,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,1.509295,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,warm up ws,NA,NA,NA,NA,audio/pato.wav,NA,NA,NA,NA,NA,NA,NA,NA,s,1,3.254905,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,warm up ws,NA,NA,NA,NA,audio/guvi.wav,NA,NA,NA,NA,NA,NA,NA,NA,n,1,2.130565,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,warm up ws,NA,NA,NA,NA,audio/bafi.wav,NA,NA,NA,NA,NA,NA,NA,NA,n,1,1.249335,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,warm up ws,NA,NA,NA,NA,audio/bola.wav,NA,NA,NA,NA,NA,NA,NA,NA,n,0,0.72543,NA,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,test ws,10,1,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,n,0,8.319155,0.5,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,test ws,11,1,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,n,0,0.952715,0.5,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,test ws,12,1,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.5336,0.5,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,test ws,13,1,NA,NA,audio/pp1.wav,NA,part_word,NA,NA,NA,NA,NA,NA,n,1,1.267335,0.5,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,426,2021-02-01_13h31.46.570,test ws,14,1,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.547505,0.5,NA,39,20,female,undergraduate,Psicologia,yes,NA,no,NA,NA,yes,NA,yes,English,5,NA,French,2,NA,Spanish,1,NA,Sign_language,1,NA,no,NA,no,NA
